ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-06-16T00:00:00.000000000Z,35,2,10250,389.910000000,390.580000000,386.040000000,386.500000000,892186,VOO
2021-06-17T00:00:00.000000000Z,35,2,10263,386.780000000,388.910000000,385.500000000,388.370000000,760203,VOO
2021-06-18T00:00:00.000000000Z,35,2,10273,387.890000000,388.030000000,381.640000000,381.750000000,950490,VOO
2021-06-21T00:00:00.000000000Z,35,2,10276,383.620000000,388.860000000,383.450000000,388.510000000,769866,VOO
2021-06-22T00:00:00.000000000Z,35,2,10272,387.880000000,391.090000000,387.470000000,390.390000000,490044,VOO
2021-06-23T00:00:00.000000000Z,35,2,10285,390.620000000,391.140000000,389.700000000,390.290000000,453008,VOO
2021-06-24T00:00:00.000000000Z,35,2,10296,391.000000000,392.690000000,391.000000000,392.380000000,532212,VOO
2021-06-25T00:00:00.000000000Z,35,2,10299,392.180000000,393.920000000,392.180000000,393.800000000,610357,VOO
2021-06-28T00:00:00.000000000Z,35,2,10300,393.690000000,394.580000000,392.830000000,394.050000000,409955,VOO
2021-06-29T00:00:00.000000000Z,35,2,10317,392.960000000,393.940000000,392.600000000,393.670000000,496446,VOO
2021-06-30T00:00:00.000000000Z,35,2,10323,393.510000000,394.320000000,392.090000000,394.220000000,574023,VOO
2021-07-01T00:00:00.000000000Z,35,2,10326,395.090000000,395.850000000,393.620000000,395.710000000,505225,VOO
2021-07-02T00:00:00.000000000Z,35,2,10326,396.250000000,399.050000000,395.720000000,398.450000000,606866,VOO
2021-07-06T00:00:00.000000000Z,35,2,10331,398.350000000,398.970000000,395.300000000,397.320000000,700834,VOO
2021-07-07T00:00:00.000000000Z,35,2,10338,398.340000000,399.660000000,396.680000000,399.420000000,719548,VOO
2021-07-08T00:00:00.000000000Z,35,2,10343,396.070000000,396.880000000,392.990000000,395.750000000,1318266,VOO
2021-07-09T00:00:00.000000000Z,35,2,10357,396.920000000,400.670000000,396.710000000,400.430000000,648764,VOO
2021-07-12T00:00:00.000000000Z,35,2,10357,398.850000000,402.040000000,398.790000000,401.940000000,513138,VOO
2021-07-13T00:00:00.000000000Z,35,2,10367,401.410000000,402.500000000,399.840000000,399.840000000,589055,VOO
2021-07-14T00:00:00.000000000Z,35,2,10385,400.000000000,402.570000000,399.820000000,400.970000000,819875,VOO
2021-07-15T00:00:00.000000000Z,35,2,10387,400.590000000,401.130000000,397.800000000,398.810000000,920467,VOO
2021-07-16T00:00:00.000000000Z,35,2,10395,399.720000000,401.020000000,396.140000000,396.600000000,899184,VOO
2021-07-19T00:00:00.000000000Z,35,2,10394,394.740000000,395.210000000,387.930000000,391.350000000,3021133,VOO
2021-07-20T00:00:00.000000000Z,35,2,10403,392.280000000,397.500000000,390.540000000,397.110000000,680295,VOO
2021-07-21T00:00:00.000000000Z,35,2,10409,397.850000000,400.050000000,396.320000000,399.850000000,475425,VOO
2021-07-22T00:00:00.000000000Z,35,2,10416,399.940000000,401.410000000,398.700000000,401.250000000,463504,VOO
2021-07-23T00:00:00.000000000Z,35,2,10420,401.870000000,404.740000000,401.560000000,403.830000000,509480,VOO
2021-07-26T00:00:00.000000000Z,35,2,10415,402.290000000,405.540000000,401.990000000,405.180000000,380192,VOO
2021-07-27T00:00:00.000000000Z,35,2,10425,403.790000000,405.130000000,400.810000000,403.320000000,697668,VOO
2021-07-28T00:00:00.000000000Z,35,2,10439,403.330000000,404.770000000,402.040000000,403.470000000,693741,VOO
2021-07-29T00:00:00.000000000Z,35,2,10451,403.810000000,406.130000000,402.810000000,402.850000000,461472,VOO
2021-07-30T00:00:00.000000000Z,35,2,10459,401.870000000,404.500000000,401.710000000,403.490000000,812798,VOO
2021-08-02T00:00:00.000000000Z,35,2,10459,405.430000000,405.470000000,401.940000000,402.640000000,725225,VOO
2021-08-03T00:00:00.000000000Z,35,2,10459,403.580000000,405.650000000,400.920000000,405.090000000,734950,VOO
2021-08-04T00:00:00.000000000Z,35,2,10468,405.050000000,405.400000000,403.340000000,403.920000000,735122,VOO
2021-08-05T00:00:00.000000000Z,35,2,10478,404.430000000,406.190000000,404.150000000,405.690000000,452953,VOO
2021-08-06T00:00:00.000000000Z,35,2,10484,405.900000000,407.180000000,405.750000000,406.860000000,428092,VOO
2021-08-09T00:00:00.000000000Z,35,2,10490,406.050000000,407.050000000,405.690000000,406.410000000,282076,VOO
2021-08-10T00:00:00.000000000Z,35,2,10496,406.480000000,407.670000000,406.230000000,406.680000000,407822,VOO
2021-08-11T00:00:00.000000000Z,35,2,10502,406.350000000,408.130000000,406.180000000,407.800000000,461383,VOO
2021-08-12T00:00:00.000000000Z,35,2,10504,407.880000000,409.330000000,406.960000000,408.990000000,337938,VOO
2021-08-13T00:00:00.000000000Z,35,2,10513,409.400000000,409.960000000,409.000000000,409.730000000,308895,VOO
2021-08-16T00:00:00.000000000Z,35,2,10510,409.340000000,411.170000000,407.130000000,410.720000000,515103,VOO
2021-08-17T00:00:00.000000000Z,35,2,10513,409.280000000,409.500000000,405.310000000,407.280000000,1054690,VOO
2021-08-18T00:00:00.000000000Z,35,2,10518,407.690000000,408.750000000,402.600000000,403.420000000,779279,VOO
2021-08-19T00:00:00.000000000Z,35,2,10524,400.750000000,405.530000000,399.430000000,403.690000000,1169468,VOO
2021-08-20T00:00:00.000000000Z,35,2,10525,402.170000000,407.930000000,401.890000000,407.760000000,715959,VOO
2021-08-23T00:00:00.000000000Z,35,2,10529,408.590000000,412.080000000,408.420000000,411.820000000,416965,VOO
2021-08-24T00:00:00.000000000Z,35,2,10524,412.180000000,412.360000000,411.300000000,411.630000000,492252,VOO
2021-08-25T00:00:00.000000000Z,35,2,10526,411.730000000,413.210000000,411.460000000,412.710000000,587815,VOO
2021-08-26T00:00:00.000000000Z,35,2,10532,412.540000000,412.790000000,410.200000000,410.320000000,986195,VOO
2021-08-27T00:00:00.000000000Z,35,2,10529,411.700000000,414.320000000,411.020000000,414.040000000,744506,VOO
2021-08-30T00:00:00.000000000Z,35,2,10533,414.130000000,416.560000000,414.120000000,415.950000000,462192,VOO
2021-08-31T00:00:00.000000000Z,35,2,10532,416.810000000,416.840000000,414.570000000,415.800000000,1155287,VOO
2021-09-01T00:00:00.000000000Z,35,2,10536,416.940000000,416.950000000,415.160000000,415.560000000,647466,VOO
2021-09-02T00:00:00.000000000Z,35,2,10532,416.090000000,417.440000000,415.500000000,416.660000000,513721,VOO
2021-09-03T00:00:00.000000000Z,35,2,10535,417.310000000,417.830000000,415.160000000,416.260000000,630678,VOO
2021-09-07T00:00:00.000000000Z,35,2,10537,416.880000000,416.930000000,414.400000000,414.650000000,565280,VOO
2021-09-08T00:00:00.000000000Z,35,2,10540,413.510000000,415.290000000,412.690000000,414.190000000,676898,VOO
2021-09-09T00:00:00.000000000Z,35,2,10556,413.310000000,416.070000000,412.250000000,412.580000000,887523,VOO
2021-09-10T00:00:00.000000000Z,35,2,10559,414.210000000,415.100000000,409.420000000,409.650000000,974607,VOO
2021-09-13T00:00:00.000000000Z,35,2,10565,411.390000000,412.730000000,408.310000000,411.150000000,981007,VOO
2021-09-14T00:00:00.000000000Z,35,2,10575,410.720000000,412.380000000,407.500000000,408.870000000,622675,VOO
2021-09-15T00:00:00.000000000Z,35,2,10576,409.060000000,412.250000000,407.690000000,411.990000000,866601,VOO
2021-09-16T00:00:00.000000000Z,35,2,10583,411.610000000,412.200000000,408.240000000,410.300000000,709719,VOO
2021-09-17T00:00:00.000000000Z,35,2,10586,411.210000000,411.240000000,405.940000000,406.020000000,1285588,VOO
2021-09-20T00:00:00.000000000Z,35,2,10586,402.970000000,403.030000000,395.580000000,401.190000000,1860349,VOO
2021-09-21T00:00:00.000000000Z,35,2,10599,404.450000000,404.690000000,398.850000000,398.990000000,1424579,VOO
2021-09-22T00:00:00.000000000Z,35,2,10610,401.380000000,405.840000000,401.270000000,404.240000000,1365428,VOO
2021-09-23T00:00:00.000000000Z,35,2,10617,406.580000000,410.330000000,404.950000000,409.110000000,915178,VOO
2021-09-24T00:00:00.000000000Z,35,2,10626,407.360000000,410.140000000,406.400000000,409.980000000,602567,VOO
2021-09-27T00:00:00.000000000Z,35,2,10628,410.550000000,410.880000000,407.600000000,408.000000000,770344,VOO
2021-09-28T00:00:00.000000000Z,35,2,10643,405.760000000,406.150000000,399.330000000,401.000000000,1677192,VOO
2021-09-29T00:00:00.000000000Z,35,2,10656,401.670000000,401.860000000,398.870000000,400.460000000,1055143,VOO
2021-09-30T00:00:00.000000000Z,35,2,10671,401.880000000,402.170000000,394.340000000,395.220000000,2079039,VOO
2021-10-01T00:00:00.000000000Z,35,2,10685,392.770000000,400.845000000,391.720000000,399.500000000,1974376,VOO
2021-10-04T00:00:00.000000000Z,35,2,10692,397.580000000,398.950000000,391.970000000,394.080000000,1632218,VOO
2021-10-05T00:00:00.000000000Z,35,2,10700,394.150000000,400.360000000,394.050000000,397.540000000,1232958,VOO
2021-10-06T00:00:00.000000000Z,35,2,10674,394.120000000,401.410000000,392.550000000,400.880000000,1417460,VOO
2021-10-07T00:00:00.000000000Z,35,2,10688,402.030000000,406.050000000,401.780000000,404.180000000,967554,VOO
2021-10-08T00:00:00.000000000Z,35,2,10690,403.340000000,404.780000000,401.930000000,402.080000000,892135,VOO
2021-10-11T00:00:00.000000000Z,35,2,10691,401.250000000,404.730000000,398.840000000,399.160000000,828978,VOO
2021-10-12T00:00:00.000000000Z,35,2,10697,398.190000000,400.920000000,397.350000000,397.450000000,1268592,VOO
2021-10-13T00:00:00.000000000Z,35,2,10700,398.720000000,400.890000000,396.750000000,400.570000000,1456797,VOO
2021-10-14T00:00:00.000000000Z,35,2,10713,402.560000000,407.540000000,402.480000000,407.500000000,763282,VOO
2021-10-15T00:00:00.000000000Z,35,2,10712,407.800000000,410.260000000,407.690000000,410.150000000,720677,VOO
2021-10-18T00:00:00.000000000Z,35,2,10709,408.520000000,411.460000000,407.500000000,411.220000000,711360,VOO
2021-10-19T00:00:00.000000000Z,35,2,10712,411.960000000,414.830000000,411.940000000,414.770000000,521218,VOO
2021-10-20T00:00:00.000000000Z,35,2,10717,414.000000000,416.230000000,413.960000000,415.250000000,595893,VOO
2021-10-21T00:00:00.000000000Z,35,2,10727,414.980000000,417.240000000,414.550000000,416.130000000,473078,VOO
2021-10-22T00:00:00.000000000Z,35,2,10730,416.610000000,418.000000000,414.690000000,415.580000000,758587,VOO
2021-10-25T00:00:00.000000000Z,35,2,10733,416.920000000,419.440000000,415.930000000,419.330000000,417857,VOO
2021-10-26T00:00:00.000000000Z,35,2,10742,420.180000000,421.530000000,418.860000000,419.530000000,602879,VOO
2021-10-27T00:00:00.000000000Z,35,2,10756,419.970000000,420.285000000,417.280000000,418.070000000,535054,VOO
2021-10-28T00:00:00.000000000Z,35,2,10774,417.900000000,421.470000000,417.750000000,420.220000000,482011,VOO
2021-10-29T00:00:00.000000000Z,35,2,10777,419.750000000,422.670000000,418.770000000,422.500000000,986631,VOO
2021-11-01T00:00:00.000000000Z,35,2,10779,422.840000000,424.140000000,421.280000000,422.850000000,678598,VOO
2021-11-02T00:00:00.000000000Z,35,2,10787,422.770000000,424.950000000,422.530000000,424.240000000,456066,VOO
2021-11-03T00:00:00.000000000Z,35,2,10800,424.430000000,427.870000000,423.690000000,427.820000000,662133,VOO
2021-11-04T00:00:00.000000000Z,35,2,10815,427.660000000,429.570000000,427.540000000,429.510000000,776794,VOO
2021-11-05T00:00:00.000000000Z,35,2,10826,428.960000000,432.740000000,428.960000000,430.320000000,912334,VOO
2021-11-08T00:00:00.000000000Z,35,2,10831,430.760000000,432.340000000,430.500000000,430.680000000,609334,VOO
2021-11-09T00:00:00.000000000Z,35,2,10851,431.220000000,431.750000000,428.340000000,429.110000000,824402,VOO
2021-11-10T00:00:00.000000000Z,35,2,10865,429.180000000,429.730000000,424.810000000,426.330000000,1190021,VOO
2021-11-11T00:00:00.000000000Z,35,2,10872,427.210000000,428.090000000,426.390000000,427.210000000,588772,VOO
2021-11-12T00:00:00.000000000Z,35,2,10882,427.110000000,430.310000000,426.690000000,429.800000000,693347,VOO
2021-11-15T00:00:00.000000000Z,35,2,10882,430.300000000,431.370000000,428.680000000,429.800000000,722793,VOO
2021-11-16T00:00:00.000000000Z,35,2,10896,429.300000000,432.590000000,429.030000000,431.650000000,526796,VOO
2021-11-17T00:00:00.000000000Z,35,2,10912,431.660000000,431.660000000,429.830000000,430.540000000,692457,VOO
2021-11-18T00:00:00.000000000Z,35,2,10922,431.610000000,432.330000000,428.800000000,432.250000000,883713,VOO
2021-11-19T00:00:00.000000000Z,35,2,10931,433.280000000,433.320000000,430.460000000,431.260000000,756482,VOO
2021-11-22T00:00:00.000000000Z,35,2,10941,432.500000000,435.400000000,429.390000000,430.350000000,1081392,VOO
2021-11-23T00:00:00.000000000Z,35,2,10939,428.760000000,431.290000000,427.040000000,430.100000000,1554233,VOO
2021-11-24T00:00:00.000000000Z,35,2,10946,430.190000000,431.900000000,427.730000000,431.880000000,1149963,VOO
2021-11-26T00:00:00.000000000Z,35,2,10954,424.730000000,426.540000000,420.350000000,421.100000000,1743248,VOO
2021-11-29T00:00:00.000000000Z,35,2,10965,424.800000000,428.980000000,424.500000000,428.470000000,1314731,VOO
2021-11-30T00:00:00.000000000Z,35,2,10969,422.810000000,426.630000000,418.650000000,421.000000000,1582906,VOO
2021-12-01T00:00:00.000000000Z,35,2,10973,423.320000000,427.220000000,413.290000000,415.900000000,1437812,VOO
2021-12-02T00:00:00.000000000Z,35,2,10981,416.690000000,422.060000000,413.980000000,419.100000000,2576824,VOO
2021-12-03T00:00:00.000000000Z,35,2,10986,420.150000000,423.160000000,412.760000000,417.270000000,1930638,VOO
2021-12-06T00:00:00.000000000Z,35,2,10987,418.950000000,423.660000000,416.570000000,422.060000000,1829250,VOO
2021-12-07T00:00:00.000000000Z,35,2,10994,426.410000000,431.490000000,426.200000000,430.800000000,731029,VOO
2021-12-08T00:00:00.000000000Z,35,2,11006,431.850000000,432.820000000,429.240000000,431.410000000,750198,VOO
2021-12-09T00:00:00.000000000Z,35,2,11021,430.930000000,431.320000000,428.430000000,429.510000000,1038529,VOO
2021-12-10T00:00:00.000000000Z,35,2,11032,429.790000000,432.960000000,428.960000000,432.270000000,1043669,VOO
2021-12-13T00:00:00.000000000Z,35,2,11045,433.800000000,434.400000000,428.690000000,429.460000000,932175,VOO
2021-12-14T00:00:00.000000000Z,35,2,11056,429.870000000,430.070000000,423.200000000,425.950000000,693189,VOO
2021-12-15T00:00:00.000000000Z,35,2,11069,426.470000000,433.640000000,423.680000000,433.300000000,1179213,VOO
2021-12-16T00:00:00.000000000Z,35,2,11080,435.030000000,436.610000000,427.370000000,428.820000000,1334076,VOO
2021-12-17T00:00:00.000000000Z,35,2,11097,428.560000000,428.790000000,422.670000000,425.310000000,1589678,VOO
2021-12-20T00:00:00.000000000Z,35,2,11107,417.790000000,421.640000000,416.300000000,421.620000000,1956108,VOO
2021-12-21T00:00:00.000000000Z,35,2,11115,420.880000000,426.000000000,419.520000000,425.480000000,1389953,VOO
2021-12-22T00:00:00.000000000Z,35,2,11118,424.630000000,430.510000000,424.500000000,430.420000000,813757,VOO
2021-12-23T00:00:00.000000000Z,35,2,11118,430.580000000,434.090000000,430.500000000,432.920000000,761461,VOO
2021-12-27T00:00:00.000000000Z,35,2,11134,433.020000000,438.840000000,432.860000000,438.360000000,726450,VOO
2021-12-28T00:00:00.000000000Z,35,2,11131,439.160000000,440.170000000,437.660000000,439.040000000,855131,VOO
2021-12-29T00:00:00.000000000Z,35,2,11134,439.150000000,439.950000000,437.550000000,438.550000000,669168,VOO
2021-12-30T00:00:00.000000000Z,35,2,11144,439.350000000,440.350000000,437.320000000,437.790000000,635749,VOO
2021-12-31T00:00:00.000000000Z,35,2,11153,437.470000000,438.390000000,436.390000000,437.000000000,859068,VOO
2022-01-03T00:00:00.000000000Z,35,2,11162,438.140000000,439.460000000,435.650000000,438.970000000,1053755,VOO
2022-01-04T00:00:00.000000000Z,35,2,11164,439.860000000,441.260000000,437.230000000,438.470000000,1035122,VOO
2022-01-05T00:00:00.000000000Z,35,2,11170,438.430000000,439.400000000,429.800000000,431.170000000,1636348,VOO
2022-01-06T00:00:00.000000000Z,35,2,11178,430.690000000,432.830000000,427.910000000,431.300000000,1505768,VOO
2022-01-07T00:00:00.000000000Z,35,2,11185,429.750000000,431.360000000,427.200000000,428.520000000,1274307,VOO
2022-01-10T00:00:00.000000000Z,35,2,11200,428.300000000,429.020000000,419.770000000,428.350000000,1721195,VOO
2022-01-11T00:00:00.000000000Z,35,2,11213,428.520000000,432.020000000,424.780000000,431.710000000,1354687,VOO
2022-01-12T00:00:00.000000000Z,35,2,11221,431.210000000,435.020000000,431.150000000,432.970000000,2049723,VOO
2022-01-13T00:00:00.000000000Z,35,2,11230,432.720000000,434.720000000,426.090000000,427.300000000,1463916,VOO
2022-01-14T00:00:00.000000000Z,35,2,11241,427.290000000,428.250000000,422.810000000,427.800000000,2676760,VOO
2022-01-18T00:00:00.000000000Z,35,2,11236,423.360000000,423.540000000,418.630000000,419.410000000,1972353,VOO
2022-01-19T00:00:00.000000000Z,35,2,11238,419.040000000,422.540000000,414.540000000,414.550000000,1429206,VOO
2022-01-20T00:00:00.000000000Z,35,2,11255,416.650000000,421.740000000,407.550000000,409.560000000,1828985,VOO
2022-01-21T00:00:00.000000000Z,35,2,11267,410.040000000,411.920000000,401.400000000,401.600000000,2777160,VOO
2022-01-24T00:00:00.000000000Z,35,2,11284,404.550000000,405.000000000,386.830000000,404.220000000,3650820,VOO
2022-01-25T00:00:00.000000000Z,35,2,11285,398.750000000,404.260000000,392.740000000,399.960000000,3899200,VOO
2022-01-26T00:00:00.000000000Z,35,2,11292,402.440000000,408.230000000,394.330000000,400.750000000,2766279,VOO
2022-01-27T00:00:00.000000000Z,35,2,11300,397.420000000,406.000000000,394.820000000,398.500000000,3034686,VOO
2022-01-28T00:00:00.000000000Z,35,2,11301,397.440000000,406.320000000,392.000000000,406.200000000,3341298,VOO
2022-01-31T00:00:00.000000000Z,35,2,11317,407.180000000,413.980000000,403.830000000,412.650000000,1757769,VOO
2022-02-01T00:00:00.000000000Z,35,2,11321,414.160000000,418.300000000,410.920000000,417.960000000,1811020,VOO
2022-02-02T00:00:00.000000000Z,35,2,11320,418.570000000,421.180000000,416.100000000,416.200000000,1449660,VOO
2022-02-03T00:00:00.000000000Z,35,2,11324,416.710000000,416.940000000,409.810000000,415.190000000,1785803,VOO
2022-02-04T00:00:00.000000000Z,35,2,11334,414.150000000,416.240000000,407.720000000,412.360000000,2075189,VOO
2022-02-07T00:00:00.000000000Z,35,2,11350,412.510000000,414.620000000,409.900000000,412.000000000,1217236,VOO
2022-02-08T00:00:00.000000000Z,35,2,11357,412.210000000,415.600000000,409.350000000,415.600000000,1341375,VOO
2022-02-09T00:00:00.000000000Z,35,2,11360,417.060000000,421.200000000,416.920000000,420.350000000,1153414,VOO
2022-02-10T00:00:00.000000000Z,35,2,11372,419.250000000,420.840000000,411.140000000,411.900000000,2063329,VOO
2022-02-11T00:00:00.000000000Z,35,2,11380,410.980000000,415.170000000,403.560000000,405.100000000,2299852,VOO
2022-02-14T00:00:00.000000000Z,35,2,11376,401.420000000,405.970000000,400.130000000,404.400000000,2473712,VOO
2022-02-15T00:00:00.000000000Z,35,2,11380,408.190000000,410.300000000,407.460000000,409.000000000,1361503,VOO
2022-02-16T00:00:00.000000000Z,35,2,11383,411.090000000,411.880000000,406.320000000,409.720000000,1653030,VOO
2022-02-17T00:00:00.000000000Z,35,2,11387,408.500000000,409.970000000,401.200000000,402.250000000,1632401,VOO
2022-02-18T00:00:00.000000000Z,35,2,11385,404.180000000,404.180000000,397.000000000,397.900000000,2427223,VOO
2022-02-22T00:00:00.000000000Z,35,2,11389,394.490000000,400.360000000,391.510000000,397.350000000,2141905,VOO
2022-02-23T00:00:00.000000000Z,35,2,11395,398.350000000,399.110000000,386.700000000,387.470000000,2798279,VOO
2022-02-24T00:00:00.000000000Z,35,2,11408,380.930000000,394.170000000,376.970000000,391.600000000,4209501,VOO
2022-02-25T00:00:00.000000000Z,35,2,11409,389.130000000,403.490000000,388.770000000,402.280000000,2374861,VOO
2022-02-28T00:00:00.000000000Z,35,2,11412,395.110000000,402.850000000,395.000000000,402.250000000,2349615,VOO
2022-03-01T00:00:00.000000000Z,35,2,11414,401.630000000,401.920000000,392.780000000,396.450000000,2114452,VOO
2022-03-02T00:00:00.000000000Z,35,2,11408,394.380000000,404.100000000,394.310000000,401.800000000,1742071,VOO
2022-03-03T00:00:00.000000000Z,35,2,11410,402.360000000,405.900000000,398.880000000,401.380000000,1815247,VOO
2022-03-04T00:00:00.000000000Z,35,2,11419,397.740000000,398.800000000,393.370000000,396.390000000,1799310,VOO
2022-03-07T00:00:00.000000000Z,35,2,11423,391.290000000,397.340000000,384.250000000,384.600000000,2264529,VOO
2022-03-08T00:00:00.000000000Z,35,2,11425,387.000000000,392.720000000,381.140000000,382.830000000,2358780,VOO
2022-03-09T00:00:00.000000000Z,35,2,11424,387.720000000,394.850000000,387.690000000,392.650000000,1484385,VOO
2022-03-10T00:00:00.000000000Z,35,2,11427,391.290000000,392.000000000,386.540000000,391.700000000,1883016,VOO
2022-03-11T00:00:00.000000000Z,35,2,11427,391.980000000,397.710000000,385.690000000,386.100000000,1921619,VOO
2022-03-14T00:00:00.000000000Z,35,2,11437,388.230000000,390.500000000,382.230000000,384.200000000,2113685,VOO
2022-03-15T00:00:00.000000000Z,35,2,11435,382.130000000,392.370000000,380.320000000,391.130000000,1649026,VOO
2022-03-16T00:00:00.000000000Z,35,2,11439,394.550000000,401.930000000,390.550000000,401.000000000,2387990,VOO
2022-03-17T00:00:00.000000000Z,35,2,11449,400.870000000,405.590000000,398.000000000,403.270000000,1629988,VOO
2022-03-18T00:00:00.000000000Z,35,2,11449,403.800000000,411.000000000,401.920000000,410.730000000,1492580,VOO
2022-03-21T00:00:00.000000000Z,35,2,11454,408.760000000,411.750000000,406.430000000,409.250000000,1287816,VOO
2022-03-22T00:00:00.000000000Z,35,2,11454,410.290000000,415.500000000,410.190000000,415.040000000,1158561,VOO
2022-03-23T00:00:00.000000000Z,35,2,11459,414.690000000,414.690000000,409.200000000,409.890000000,1004188,VOO
2022-03-24T00:00:00.000000000Z,35,2,11468,409.550000000,414.280000000,408.860000000,413.820000000,576115,VOO
2022-03-25T00:00:00.000000000Z,35,2,11471,414.330000000,416.360000000,412.200000000,416.120000000,905966,VOO
2022-03-28T00:00:00.000000000Z,35,2,11475,415.180000000,419.250000000,413.690000000,418.990000000,697243,VOO
2022-03-29T00:00:00.000000000Z,35,2,11476,419.890000000,424.720000000,419.890000000,423.750000000,1340269,VOO
2022-03-30T00:00:00.000000000Z,35,2,11480,423.140000000,423.920000000,419.580000000,421.800000000,1147582,VOO
2022-03-31T00:00:00.000000000Z,35,2,11487,422.370000000,422.450000000,415.050000000,416.760000000,1749126,VOO
2022-04-01T00:00:00.000000000Z,35,2,11488,416.990000000,417.800000000,412.860000000,416.540000000,1258811,VOO
2022-04-04T00:00:00.000000000Z,35,2,11496,416.110000000,420.020000000,415.640000000,419.500000000,1007362,VOO
2022-04-05T00:00:00.000000000Z,35,2,11494,420.280000000,420.810000000,413.500000000,414.820000000,1046933,VOO
2022-04-06T00:00:00.000000000Z,35,2,11498,412.890000000,413.160000000,407.640000000,409.200000000,1631246,VOO
2022-04-07T00:00:00.000000000Z,35,2,11500,410.510000000,414.270000000,407.710000000,412.820000000,1690866,VOO
2022-04-08T00:00:00.000000000Z,35,2,11495,414.060000000,414.410000000,409.960000000,411.190000000,1466225,VOO
2022-04-11T00:00:00.000000000Z,35,2,11490,410.480000000,410.490000000,403.925000000,404.030000000,535493,VOO
2022-04-12T00:00:00.000000000Z,35,2,11494,402.810000000,409.710000000,401.390000000,403.840000000,2084891,VOO
2022-04-13T00:00:00.000000000Z,35,2,11489,405.160000000,408.200000000,402.180000000,407.320000000,1217304,VOO
2022-04-14T00:00:00.000000000Z,35,2,11495,407.640000000,408.800000000,402.290000000,402.520000000,1214286,VOO
2022-04-18T00:00:00.000000000Z,35,2,11500,400.610000000,404.660000000,400.180000000,404.660000000,1269918,VOO
2022-04-19T00:00:00.000000000Z,35,2,11501,403.650000000,409.770000000,401.160000000,407.610000000,1373307,VOO
2022-04-20T00:00:00.000000000Z,35,2,11502,407.390000000,411.380000000,406.960000000,410.370000000,1791716,VOO
2022-04-21T00:00:00.000000000Z,35,2,11508,411.840000000,413.680000000,401.650000000,401.650000000,1764396,VOO
2022-04-22T00:00:00.000000000Z,35,2,11517,402.560000000,402.920000000,389.800000000,390.500000000,2151976,VOO
2022-04-25T00:00:00.000000000Z,35,2,11517,388.390000000,394.170000000,385.000000000,393.660000000,2575240,VOO
2022-04-26T00:00:00.000000000Z,35,2,11512,392.010000000,393.400000000,379.650000000,383.080000000,2988797,VOO
2022-04-27T00:00:00.000000000Z,35,2,11523,385.860000000,388.750000000,381.500000000,386.490000000,1727174,VOO
2022-04-28T00:00:00.000000000Z,35,2,11523,389.070000000,394.920000000,383.870000000,389.630000000,2302039,VOO
2022-04-29T00:00:00.000000000Z,35,2,11523,391.460000000,392.040000000,378.020000000,380.250000000,2326890,VOO
2022-05-02T00:00:00.000000000Z,35,2,11523,380.500000000,382.270000000,372.330000000,380.720000000,2949125,VOO
2022-05-03T00:00:00.000000000Z,35,2,11515,382.140000000,385.050000000,379.130000000,383.220000000,2110787,VOO
2022-05-04T00:00:00.000000000Z,35,2,11519,383.550000000,394.930000000,380.280000000,393.510000000,2289283,VOO
2022-05-05T00:00:00.000000000Z,35,2,11524,392.570000000,392.570000000,376.350000000,380.750000000,3668322,VOO
2022-05-06T00:00:00.000000000Z,35,2,11528,379.010000000,381.240000000,372.950000000,377.410000000,2782466,VOO
2022-05-09T00:00:00.000000000Z,35,2,11531,373.600000000,373.730000000,364.500000000,366.840000000,2573644,VOO
2022-05-10T00:00:00.000000000Z,35,2,11536,368.530000000,373.210000000,362.930000000,366.000000000,2576597,VOO
2022-05-11T00:00:00.000000000Z,35,2,11536,368.230000000,371.720000000,360.280000000,361.840000000,2708405,VOO
2022-05-12T00:00:00.000000000Z,35,2,11539,360.670000000,363.760000000,354.010000000,362.000000000,2059460,VOO
2022-05-13T00:00:00.000000000Z,35,2,11539,364.490000000,370.580000000,363.650000000,368.710000000,1646483,VOO
2022-05-16T00:00:00.000000000Z,35,2,11538,367.260000000,371.300000000,365.450000000,367.930000000,1310864,VOO
2022-05-17T00:00:00.000000000Z,35,2,11542,371.000000000,376.040000000,370.080000000,375.260000000,1049062,VOO
2022-05-18T00:00:00.000000000Z,35,2,11546,373.980000000,374.470000000,358.040000000,358.040000000,1315335,VOO
2022-05-19T00:00:00.000000000Z,35,2,11549,357.180000000,362.230000000,354.240000000,358.940000000,1802446,VOO
2022-05-20T00:00:00.000000000Z,35,2,11546,361.590000000,362.480000000,349.770000000,359.000000000,1993759,VOO
2022-05-23T00:00:00.000000000Z,35,2,11548,362.550000000,365.650000000,358.840000000,362.660000000,1147728,VOO
2022-05-24T00:00:00.000000000Z,35,2,11550,360.280000000,363.920000000,355.700000000,363.610000000,1339677,VOO
2022-05-25T00:00:00.000000000Z,35,2,11549,362.700000000,367.160000000,359.700000000,364.930000000,1339252,VOO
2022-05-26T00:00:00.000000000Z,35,2,11544,366.690000000,374.120000000,364.520000000,372.680000000,1171271,VOO
2022-05-27T00:00:00.000000000Z,35,2,11544,372.400000000,382.850000000,372.400000000,382.100000000,809110,VOO
2022-05-31T00:00:00.000000000Z,35,2,11548,380.440000000,383.060000000,376.960000000,380.460000000,1232340,VOO
